"CODE_ID","DESC_FRE","DESC_ENG","PROV_CODE_ID","PROV_DESC_FRE","PROV_DESC_ENG"
22314,"PAULS POINT","PAULS POINT",180,"Nouvelle-Écosse","Nova Scotia"
22315,"PEAS BROOK","PEAS BROOK",180,"Nouvelle-Écosse","Nova Scotia"
22316,"PEASE ISLAND","PEASE ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
22317,"PEGGY'S COVE","PEGGY'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
22318,"PEMBROKE","PEMBROKE",180,"Nouvelle-Écosse","Nova Scotia"
22319,"PENNANT","PENNANT",180,"Nouvelle-Écosse","Nova Scotia"
22320,"PENNANT HARBOUR","PENNANT HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22321,"PENNANT POINT","PENNANT POINT",180,"Nouvelle-Écosse","Nova Scotia"
22322,"PENTZ","PENTZ",180,"Nouvelle-Écosse","Nova Scotia"
22323,"PEREAU","PEREAU",180,"Nouvelle-Écosse","Nova Scotia"
22324,"PETIT DE GRAT","PETIT DE GRAT",180,"Nouvelle-Écosse","Nova Scotia"
22325,"PETIT ETANG","PETIT ETANG",180,"Nouvelle-Écosse","Nova Scotia"
22326,"PETITE RIVIERE","PETITE RIVIERE",180,"Nouvelle-Écosse","Nova Scotia"
22327,"PETPESWICK","PETPESWICK",180,"Nouvelle-Écosse","Nova Scotia"
22328,"PETPESWICK INLET","PETPESWICK INLET",180,"Nouvelle-Écosse","Nova Scotia"
22329,"PHILLIP'S HARBOUR","PHILLIP'S HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22330,"PHINNEY COVE","PHINNEY COVE",180,"Nouvelle-Écosse","Nova Scotia"
22331,"PICTOU","PICTOU",180,"Nouvelle-Écosse","Nova Scotia"
22332,"PICTOU HARBOUR (PICTOU - 11)","PICTOU HARBOUR (PICTOU - 11)",180,"Nouvelle-Écosse","Nova Scotia"
22333,"PICTOU HARBOUR (PICTOU - 12)","PICTOU HARBOUR (PICTOU - 12)",180,"Nouvelle-Écosse","Nova Scotia"
22334,"PICTOU ISLAND EAST","PICTOU ISLAND EAST",180,"Nouvelle-Écosse","Nova Scotia"
22335,"PICTOU ISLAND WEST","PICTOU ISLAND WEST",180,"Nouvelle-Écosse","Nova Scotia"
22336,"PICTOU LANDING","PICTOU LANDING",180,"Nouvelle-Écosse","Nova Scotia"
22337,"PINEHURST","PINEHURST",180,"Nouvelle-Écosse","Nova Scotia"
22338,"PINEVALE","PINEVALE",180,"Nouvelle-Écosse","Nova Scotia"
22339,"PINKNEY'S POINT","PINKNEY'S POINT",180,"Nouvelle-Écosse","Nova Scotia"
22340,"PIPERS COVE","PIPERS COVE",180,"Nouvelle-Écosse","Nova Scotia"
22341,"PLASTER","PLASTER",180,"Nouvelle-Écosse","Nova Scotia"
22342,"PLATEAU","PLATEAU",180,"Nouvelle-Écosse","Nova Scotia"
22343,"PLEASANT BAY","PLEASANT BAY",180,"Nouvelle-Écosse","Nova Scotia"
22344,"PLEASANT HARBOUR","PLEASANT HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
22345,"PLEASANT LAKE (YARMOUTH)","PLEASANT LAKE (YARMOUTH)",180,"Nouvelle-Écosse","Nova Scotia"
22346,"PLEASANT POINT (HALIFAX)","PLEASANT POINT (HALIFAX)",180,"Nouvelle-Écosse","Nova Scotia"
22347,"DE GRAS MARCH","DE GRAS MARCH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22348,"DILIGENT POND","DILIGENT POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22349,"DINGWELL'S MILLS","DINGWELL'S MILLS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22350,"DUNBLANE","DUNBLANE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22351,"DUNDAS","DUNDAS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22352,"DUNDEE","DUNDEE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22353,"DUNK RIVER","DUNK RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22354,"DUVAR","DUVAR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22355,"EAST BALTIC","EAST BALTIC",188,"Île-du-Prince-Édouard","Prince Edward Island"
22356,"EAST BIDEFORD","EAST BIDEFORD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22357,"EAST LAKE","EAST LAKE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22358,"EAST POINT","EAST POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22359,"EAST RIVER","EAST RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22360,"EBBSFLEET","EBBSFLEET",188,"Île-du-Prince-Édouard","Prince Edward Island"
22361,"EGLINGTON BAY","EGLINGTON BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22362,"EGMONT BAY","EGMONT BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22363,"ELDON","ELDON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22364,"ELLERSLIE","ELLERSLIE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22365,"ELLIS RIVER","ELLIS RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22366,"ELMIRA","ELMIRA",188,"Île-du-Prince-Édouard","Prince Edward Island"
22367,"ELMSDALE","ELMSDALE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22368,"ENMORE RIVER","ENMORE RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22369,"FAIRVIEW","FAIRVIEW",188,"Île-du-Prince-Édouard","Prince Edward Island"
22370,"FISHING COVE","FISHING COVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22371,"FLAT RIVER","FLAT RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22372,"FOREST VIEW","FOREST VIEW",188,"Île-du-Prince-Édouard","Prince Edward Island"
22373,"FORT AUGUSTUS (QUEENS-86)","FORT AUGUSTUS (QUEENS-86)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22374,"FORT AUGUSTUS (QUEENS-96)","FORT AUGUSTUS (QUEENS-96)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22375,"FORTUNE (KINGS)","FORTUNE (KINGS)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22376,"FORTUNE COVE","FORTUNE COVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22377,"FORTUNE RIVER","FORTUNE RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22378,"FOXLEY RIVER","FOXLEY RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22379,"FREELAND","FREELAND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22380,"FREETOWN","FREETOWN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22381,"FRENCH RIVER","FRENCH RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22382,"FRENCH RIVER NORTH","FRENCH RIVER NORTH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22383,"FRENCH RIVER SOUTH","FRENCH RIVER SOUTH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22384,"GASPEREAUX","GASPEREAUX",188,"Île-du-Prince-Édouard","Prince Edward Island"
22385,"GEORGETOWN","GEORGETOWN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22386,"GLENFINNAN","GLENFINNAN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22387,"GLENGARRY","GLENGARRY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22388,"GLENWOOD","GLENWOOD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22389,"GOFFS BRIDGE","GOFFS BRIDGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22390,"GOOSE RIVER","GOOSE RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22391,"GOWAN BRAE","GOWAN BRAE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22392,"GRAHAM'S POND","GRAHAM'S POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22393,"GRAND RIVER","GRAND RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22394,"GRAND TRACADIE","GRAND TRACADIE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22395,"GREEK RIVER","GREEK RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22396,"GREENMOUNT","GREENMOUNT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22397,"GREENWICH","GREENWICH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22398,"GUERNSEY COVE","GUERNSEY COVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22399,"HAMILTON","HAMILTON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22400,"HAMPTON","HAMPTON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22401,"HARDY'S CHANNEL","HARDY'S CHANNEL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22402,"HARPER ROAD","HARPER ROAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22403,"HARRINGTON","HARRINGTON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22404,"HEBRON","HEBRON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22405,"HERMANVILLE","HERMANVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22406,"HIGGINS SHORE","HIGGINS SHORE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22407,"HIGGINS WHARF","HIGGINS WHARF",188,"Île-du-Prince-Édouard","Prince Edward Island"
22408,"HIGH BANK","HIGH BANK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22409,"HILLSBOROUGH BAY","HILLSBOROUGH BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22410,"HOWARD'S COVE","HOWARD'S COVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22411,"HOWE BAY","HOWE BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22412,"HOWLAN","HOWLAN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22413,"HUNTER RIVER","HUNTER RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22414,"INDIAN RIVER","INDIAN RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22415,"INVERNESS","INVERNESS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22416,"IONA","IONA",188,"Île-du-Prince-Édouard","Prince Edward Island"
22417,"JOHNSONS RIVER","JOHNSONS RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22418,"JUDE'S POINT","JUDE'S POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22419,"KENSINGTON","KENSINGTON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22420,"KILDARE","KILDARE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22421,"KILMUIR","KILMUIR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22422,"KINGSBORO","KINGSBORO",188,"Île-du-Prince-Édouard","Prince Edward Island"
22423,"LAKEVILLE","LAKEVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22424,"LAUNCHING","LAUNCHING",188,"Île-du-Prince-Édouard","Prince Edward Island"
22425,"LENNOX ISLAND","LENNOX ISLAND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22426,"LEOVILLE","LEOVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22427,"LITTLE HARBOUR","LITTLE HARBOUR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22428,"LITTLE POND","LITTLE POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22429,"LITTLE SANDS","LITTLE SANDS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22430,"LITTLE YORK","LITTLE YORK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22431,"LLOYD'S CREEK","LLOYD'S CREEK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22432,"LONG CREEK","LONG CREEK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22433,"LOT 16","LOT 16",188,"Île-du-Prince-Édouard","Prince Edward Island"
22434,"LOT 7","LOT 7",188,"Île-du-Prince-Édouard","Prince Edward Island"
22435,"LOWER FREETOWN","LOWER FREETOWN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22436,"LOWER MONTAGUE","LOWER MONTAGUE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22437,"LOWER ROLLO BAY","LOWER ROLLO BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22438,"MACAULAYS WHARF","MACAULAYS WHARF",188,"Île-du-Prince-Édouard","Prince Edward Island"
22439,"MACHON POINT","MACHON POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22440,"MALPEQUE","MALPEQUE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22441,"MALPEQUE BAY","MALPEQUE BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22442,"MARGATE","MARGATE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22443,"MARSHFIELD","MARSHFIELD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22444,"MAXIMVILLE","MAXIMVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22445,"MCNEILL'S MILLS","MCNEILL'S MILLS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22446,"MEADOWBROOK","MEADOWBROOK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22447,"MERMAID","MERMAID",188,"Île-du-Prince-Édouard","Prince Edward Island"
22448,"MIDGELL","MIDGELL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22449,"MILBURN","MILBURN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22450,"MILL COVE","MILL COVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22451,"MILL RIVER","MILL RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22452,"MILL TOWN CROSS","MILL TOWN CROSS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22453,"MILLIGAN'S WHARF","MILLIGAN'S WHARF",188,"Île-du-Prince-Édouard","Prince Edward Island"
22454,"MILL'S POINT","MILL'S POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22455,"MILO","MILO",188,"Île-du-Prince-Édouard","Prince Edward Island"
22456,"MIMINEGASH","MIMINEGASH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22457,"MIMINEGASH HARBOUR","MIMINEGASH HARBOUR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22458,"MIMINEGASH RUN","MIMINEGASH RUN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22459,"MINK RIVER","MINK RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22460,"MISCOUCHE","MISCOUCHE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22461,"MONT CARMEL","MONT CARMEL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22462,"MONTAGUE","MONTAGUE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22463,"MONTICELLO","MONTICELLO",188,"Île-du-Prince-Édouard","Prince Edward Island"
22464,"MORELL","MORELL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22465,"MORELL REAR GREEN MEADOWS","MORELL REAR GREEN MEADOWS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22466,"MOUNT BUCHANAN","MOUNT BUCHANAN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22468,"MOUNT PLEASANT","MOUNT PLEASANT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22469,"MOUNT STEWART","MOUNT STEWART",188,"Île-du-Prince-Édouard","Prince Edward Island"
22470,"MURPHY'S SHORE","MURPHY'S SHORE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22471,"MURRAY HARBOUR","MURRAY HARBOUR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22472,"MURRAY HARBOUR NORTH","MURRAY HARBOUR NORTH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22473,"MURRAY RIVER","MURRAY RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22474,"NAIL POND","NAIL POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22475,"NAUFRAGE","NAUFRAGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22476,"NEW ANNAN","NEW ANNAN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22477,"NEW DOMINION","NEW DOMINION",188,"Île-du-Prince-Édouard","Prince Edward Island"
22478,"NEW LONDON","NEW LONDON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22479,"NEW LONDON BAY","NEW LONDON BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22480,"NEWPORT","NEWPORT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22481,"NINE MILE CREEK","NINE MILE CREEK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22482,"NORTH BEDEQUE","NORTH BEDEQUE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22483,"NORTH ENMORE","NORTH ENMORE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22484,"NORTH LAKE","NORTH LAKE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22485,"NORTH POINT","NORTH POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22486,"NORTH RIVER (QUEENS-85)","NORTH RIVER (QUEENS-85)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22487,"NORTH RIVER (QUEENS-88)","NORTH RIVER (QUEENS-88)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22488,"NORTH RUSTICO","NORTH RUSTICO",188,"Île-du-Prince-Édouard","Prince Edward Island"
22489,"NORTHAM","NORTHAM",188,"Île-du-Prince-Édouard","Prince Edward Island"
22490,"NORTHPORT","NORTHPORT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22491,"NORWAY","NORWAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22492,"OAK VALLEY","OAK VALLEY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22493,"O'LEARY","O'LEARY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22494,"ORWELL BAY","ORWELL BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22495,"OYSTER BED BRIDGE","OYSTER BED BRIDGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22496,"PALMER ROAD","PALMER ROAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22497,"PANMURE ISLAND","PANMURE ISLAND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22498,"PARK CORNER","PARK CORNER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22499,"PARKDALE","PARKDALE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22500,"PERCIVAL RIVER","PERCIVAL RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22501,"PETERS ROAD","PETERS ROAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22502,"PETERVILLE","PETERVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22503,"PHEE SHORE","PHEE SHORE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22504,"PINETTE","PINETTE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22505,"PIUSVILLE","PIUSVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22506,"PLEASANT GROVE","PLEASANT GROVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22507,"PLEASANT VIEW","PLEASANT VIEW",188,"Île-du-Prince-Édouard","Prince Edward Island"
22508,"POINT PLEASANT","POINT PLEASANT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22509,"POINT PRIM","POINT PRIM",188,"Île-du-Prince-Édouard","Prince Edward Island"
22510,"POPLAR GROVE","POPLAR GROVE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22511,"PORT HILL","PORT HILL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22513,"PORTAGE","PORTAGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22514,"POWNAL BAY","POWNAL BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22515,"PRIEST POND","PRIEST POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22516,"RED HEAD","RED HEAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22517,"RED POINT","RED POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22518,"RICE POINT","RICE POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22519,"RICHMOND","RICHMOND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22520,"ROCKBARRA","ROCKBARRA",188,"Île-du-Prince-Édouard","Prince Edward Island"
22521,"ROCKY POINT","ROCKY POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22522,"ROLLO BAY","ROLLO BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22523,"ROSEVILLE","ROSEVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22524,"ROWNAL","ROWNAL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22525,"ROXBURY","ROXBURY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22527,"RUSTICO BAY","RUSTICO BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22528,"RUSTICOVILLE","RUSTICOVILLE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22529,"SAVAGE HARBOUR","SAVAGE HARBOUR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22530,"SEACOW POND","SEACOW POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22531,"SEAVIEW (PRINCE)","SEAVIEW (PRINCE)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22532,"SEAVIEW (QUEENS)","SEAVIEW (QUEENS)",188,"Île-du-Prince-Édouard","Prince Edward Island"
22533,"SHERWOOD","SHERWOOD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22534,"SKINNER'S POND","SKINNER'S POND",188,"Île-du-Prince-Édouard","Prince Edward Island"
22535,"SOURIS","SOURIS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22536,"SOURIS EAST","SOURIS EAST",188,"Île-du-Prince-Édouard","Prince Edward Island"
22537,"SOURIS LINE ROAD","SOURIS LINE ROAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22538,"SOURIS RIVER","SOURIS RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22539,"SOURIS WEST","SOURIS WEST",188,"Île-du-Prince-Édouard","Prince Edward Island"
22540,"SOUTH LAKE","SOUTH LAKE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22541,"SOUTH PINETTE","SOUTH PINETTE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22542,"SOUTH RUSTICO","SOUTH RUSTICO",188,"Île-du-Prince-Édouard","Prince Edward Island"
22543,"SOUTHPORT","SOUTHPORT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22544,"SPRING BROOK","SPRING BROOK",188,"Île-du-Prince-Édouard","Prince Edward Island"
22545,"SPRING VALLEY","SPRING VALLEY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22546,"SPRINGFIELD WEST","SPRINGFIELD WEST",188,"Île-du-Prince-Édouard","Prince Edward Island"
22547,"ST. ANDREWS","ST. ANDREWS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22548,"ST. CATHERINES","ST. CATHERINES",188,"Île-du-Prince-Édouard","Prince Edward Island"
22549,"ST. CHARLES","ST. CHARLES",188,"Île-du-Prince-Édouard","Prince Edward Island"
22550,"ST. CHRYSOSTOME","ST. CHRYSOSTOME",188,"Île-du-Prince-Édouard","Prince Edward Island"
22551,"ST. EDWARDS","ST. EDWARDS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22552,"ST. ELEANORS","ST. ELEANORS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22553,"ST. FELIX","ST. FELIX",188,"Île-du-Prince-Édouard","Prince Edward Island"
22554,"ST. GEORGES","ST. GEORGES",188,"Île-du-Prince-Édouard","Prince Edward Island"
22555,"ST. LOUIS","ST. LOUIS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22556,"ST. MARGARETS","ST. MARGARETS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22557,"ST. MARY'S BAY","ST. MARY'S BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22558,"ST. MARY'S ROAD","ST. MARY'S ROAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22559,"ST. NICHOLAS","ST. NICHOLAS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22560,"ST. PETERS","ST. PETERS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22561,"ST. PETERS BAY","ST. PETERS BAY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22562,"ST. PETERS HARBOUR","ST. PETERS HARBOUR",188,"Île-du-Prince-Édouard","Prince Edward Island"
22563,"ST. PETERS LAKE","ST. PETERS LAKE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22564,"ST. RAPHAEL","ST. RAPHAEL",188,"Île-du-Prince-Édouard","Prince Edward Island"
22565,"STANHOPE","STANHOPE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22566,"STANLEY BRIDGE","STANLEY BRIDGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22567,"STAVERTS SHORE","STAVERTS SHORE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22568,"STURGEON","STURGEON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22569,"STURGEON BRIDGE","STURGEON BRIDGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22570,"SUMMERSIDE","SUMMERSIDE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22571,"TEN MILE HOUSE","TEN MILE HOUSE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22572,"THE NARROWS","THE NARROWS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22573,"TIGNISH","TIGNISH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22574,"TIGNISH HARBOUR NORTH","TIGNISH HARBOUR NORTH",188,"Île-du-Prince-Édouard","Prince Edward Island"
22575,"TIGNISH RIVER","TIGNISH RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22576,"TIGNISH RUN","TIGNISH RUN",188,"Île-du-Prince-Édouard","Prince Edward Island"
22577,"TIGNISH SHORE","TIGNISH SHORE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22578,"TRACADIE","TRACADIE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22579,"TRAVELLER'S REST","TRAVELLER'S REST",188,"Île-du-Prince-Édouard","Prince Edward Island"
22580,"TROUT RIVER","TROUT RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22581,"TRYON","TRYON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22582,"TYNE VALLEY","TYNE VALLEY",188,"Île-du-Prince-Édouard","Prince Edward Island"
22583,"VERNON","VERNON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22584,"VERNON BRIDGE","VERNON BRIDGE",188,"Île-du-Prince-Édouard","Prince Edward Island"
22585,"VERNON RIVER","VERNON RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22586,"VICTORIA","VICTORIA",188,"Île-du-Prince-Édouard","Prince Edward Island"
22587,"VICTORIA WEST","VICTORIA WEST",188,"Île-du-Prince-Édouard","Prince Edward Island"
22588,"WATERFORD","WATERFORD",188,"Île-du-Prince-Édouard","Prince Edward Island"
22589,"WELLINGTON","WELLINGTON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22592,"WEST DEVON","WEST DEVON",188,"Île-du-Prince-Édouard","Prince Edward Island"
22593,"WEST POINT","WEST POINT",188,"Île-du-Prince-Édouard","Prince Edward Island"
22594,"WEST RIVER","WEST RIVER",188,"Île-du-Prince-Édouard","Prince Edward Island"
22595,"WEST ST. PETERS","WEST ST. PETERS",188,"Île-du-Prince-Édouard","Prince Edward Island"
22596,"WHIM ROAD","WHIM ROAD",188,"Île-du-Prince-Édouard","Prince Edward Island"
